Header_line;21
location;Drammen - Norway
year_of_construction;1964
floor_area;771
number_of_users;75
building_category;Kdg
central_heating_system;0
dhw_heat_source;HWH
sh_heat_source;EH,EFH
ventilation_heat_source;EHB
ventilation_types;CAV_sch
night_setback;1
lighting_control;0
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6407

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import
2018-01-02T23:00:00+0100;-6.65;0.0;0.76;158.6;21000.0
2018-01-03T00:00:00+0100;-6.33;0.0;0.94;135.18;22000.0
2018-01-03T01:00:00+0100;-5.98;0.0;1.12;90.71;21000.0
2018-01-03T02:00:00+0100;-5.75;0.0;0.88;175.29;21000.0
2018-01-03T03:00:00+0100;-5.86;0.0;1.35;24.41;22000.0
2018-01-03T04:00:00+0100;-5.44;0.0;2.15;30.41;22000.0
2018-01-03T05:00:00+0100;-4.84;0.0;2.32;44.15;35000.0
2018-01-03T06:00:00+0100;-4.4;0.0;2.85;35.4;36000.0
2018-01-03T07:00:00+0100;-3.86;-0.0;2.6;40.55;43000.0
2018-01-03T08:00:00+0100;-3.53;0.0;2.44;34.2;51000.0
2018-01-03T09:00:00+0100;-3.12;0.13;2.11;65.47;47000.0
2018-01-03T10:00:00+0100;-2.71;1.26;3.11;64.26;48000.0
2018-01-03T11:00:00+0100;-1.77;2.52;3.2;71.43;47000.0
2018-01-03T12:00:00+0100;-1.38;3.86;3.13;71.72;44000.0
2018-01-03T13:00:00+0100;-0.23;4.53;3.49;67.04;51000.0
2018-01-03T14:00:00+0100;0.16;1.62;3.54;68.12;48000.0
2018-01-03T15:00:00+0100;0.32;0.06;3.68;67.99;49000.0
2018-01-03T16:00:00+0100;0.16;0.0;4.37;57.97;48000.0
2018-01-03T17:00:00+0100;0.27;0.0;3.8;51.23;47000.0
2018-01-03T18:00:00+0100;0.4;0.0;4.19;49.92;23000.0
2018-01-03T19:00:00+0100;0.62;0.0;4.32;49.63;22000.0
2018-01-03T20:00:00+0100;0.83;0.0;3.97;46.38;20000.0
2018-01-03T21:00:00+0100;0.77;0.0;4.22;46.78;19000.0
2018-01-03T22:00:00+0100;0.78;0.0;4.03;38.25;19000.0
2018-01-03T23:00:00+0100;0.83;0.0;4.0;33.67;19000.0
2018-01-04T00:00:00+0100;0.76;0.0;3.8;33.16;19000.0
2018-01-04T01:00:00+0100;0.73;0.0;3.8;40.65;19000.0
2018-01-04T02:00:00+0100;0.76;0.0;3.85;38.75;19000.0
2018-01-04T03:00:00+0100;0.7;0.0;3.4;36.27;27000.0
2018-01-04T04:00:00+0100;0.71;0.0;3.49;39.91;26000.0
2018-01-04T05:00:00+0100;0.84;0.0;3.33;37.84;27000.0
2018-01-04T06:00:00+0100;0.91;0.0;3.09;32.68;27000.0
2018-01-04T07:00:00+0100;0.98;-0.0;3.04;34.71;25000.0
2018-01-04T08:00:00+0100;1.04;0.0;3.15;38.9;43000.0
2018-01-04T09:00:00+0100;1.08;0.4;2.93;40.32;41000.0
2018-01-04T10:00:00+0100;1.14;3.15;2.91;27.41;42000.0
2018-01-04T11:00:00+0100;1.23;5.24;2.55;25.14;41000.0
2018-01-04T12:00:00+0100;1.36;13.16;3.09;26.96;42000.0
2018-01-04T13:00:00+0100;1.45;5.56;2.93;21.79;43000.0
2018-01-04T14:00:00+0100;1.33;1.72;3.05;19.15;45000.0
2018-01-04T15:00:00+0100;1.18;0.34;2.71;20.65;46000.0
2018-01-04T16:00:00+0100;0.93;0.0;3.11;20.16;45000.0
2018-01-04T17:00:00+0100;0.8;0.0;3.13;20.01;26000.0
2018-01-04T18:00:00+0100;0.91;0.0;3.06;22.53;18000.0
2018-01-04T19:00:00+0100;1.19;0.0;2.91;25.54;19000.0
2018-01-04T20:00:00+0100;1.31;0.0;2.46;30.73;18000.0
2018-01-04T21:00:00+0100;1.3;0.0;2.56;30.37;18000.0
2018-01-04T22:00:00+0100;1.15;0.0;2.97;22.48;20000.0
2018-01-04T23:00:00+0100;0.91;0.0;3.27;24.11;18000.0
2018-01-05T00:00:00+0100;0.72;0.0;3.18;21.66;19000.0
2018-01-05T01:00:00+0100;0.75;0.0;3.26;23.43;20000.0
2018-01-05T02:00:00+0100;0.59;0.0;3.21;23.92;19000.0
2018-01-05T03:00:00+0100;0.46;0.0;3.47;22.43;20000.0
2018-01-05T04:00:00+0100;0.32;0.0;3.26;24.0;19000.0
2018-01-05T05:00:00+0100;0.17;0.0;3.06;24.14;31000.0
2018-01-05T06:00:00+0100;0.14;0.0;3.29;23.78;35000.0
2018-01-05T07:00:00+0100;0.08;-0.0;3.45;21.47;35000.0
2018-01-05T08:00:00+0100;0.0;0.0;3.27;20.53;39000.0
2018-01-05T09:00:00+0100;-0.07;1.29;2.88;20.13;45000.0
2018-01-05T10:00:00+0100;-0.13;7.31;2.78;15.86;46000.0
2018-01-05T11:00:00+0100;-0.08;12.33;2.41;15.95;48000.0
2018-01-05T12:00:00+0100;0.01;14.93;2.19;11.49;44000.0
2018-01-05T13:00:00+0100;0.06;35.91;2.17;12.71;52000.0
2018-01-05T14:00:00+0100;-0.02;35.91;2.36;14.13;49000.0
2018-01-05T15:00:00+0100;-0.16;2.11;1.81;2.77;33000.0
2018-01-05T16:00:00+0100;-0.35;0.01;1.51;352.84;34000.0
2018-01-05T17:00:00+0100;-0.86;0.0;1.67;336.72;33000.0
2018-01-05T18:00:00+0100;-1.73;0.0;1.57;337.07;32000.0
2018-01-05T19:00:00+0100;-2.54;0.0;1.65;323.23;34000.0
2018-01-05T20:00:00+0100;-2.85;0.0;1.94;290.16;27000.0
2018-01-05T21:00:00+0100;-2.8;0.0;2.15;282.94;18000.0
2018-01-05T22:00:00+0100;-3.12;0.0;1.98;287.89;18000.0
2018-01-05T23:00:00+0100;-3.7;0.0;2.25;286.15;18000.0
2018-01-06T00:00:00+0100;-4.52;0.0;2.42;286.45;18000.0
2018-01-06T01:00:00+0100;-4.97;0.0;2.76;284.06;20000.0
2018-01-06T02:00:00+0100;-5.39;0.0;2.8;282.22;19000.0
2018-01-06T03:00:00+0100;-5.53;0.0;2.67;282.5;20000.0
2018-01-06T04:00:00+0100;-5.53;0.0;2.67;285.92;20000.0
2018-01-06T05:00:00+0100;-5.32;0.0;2.92;286.62;21000.0
2018-01-06T06:00:00+0100;-5.13;0.0;3.06;283.37;21000.0
2018-01-06T07:00:00+0100;-5.16;-0.0;3.18;281.92;21000.0
2018-01-06T08:00:00+0100;-4.86;0.0;3.16;282.4;21000.0
2018-01-06T09:00:00+0100;-4.98;7.81;3.02;286.84;20000.0
2018-01-06T10:00:00+0100;-5.3;50.35;2.75;290.75;20000.0
2018-01-06T11:00:00+0100;-5.74;95.19;2.45;292.22;20000.0
2018-01-06T12:00:00+0100;-5.5;111.09;2.15;278.12;21000.0
2018-01-06T13:00:00+0100;-5.58;93.72;2.07;268.29;21000.0
2018-01-06T14:00:00+0100;-5.49;48.96;3.21;275.83;21000.0
2018-01-06T15:00:00+0100;-5.74;4.35;3.16;268.94;21000.0
2018-01-06T16:00:00+0100;-6.25;0.0;2.82;268.18;21000.0
2018-01-06T17:00:00+0100;-6.77;0.0;3.45;274.11;21000.0
2018-01-06T18:00:00+0100;-7.09;0.0;4.23;278.25;21000.0
2018-01-06T19:00:00+0100;-7.34;0.0;4.23;277.38;21000.0
2018-01-06T20:00:00+0100;-7.84;0.0;3.46;274.57;22000.0
2018-01-06T21:00:00+0100;-8.16;0.0;3.93;274.71;21000.0
2018-01-06T22:00:00+0100;-8.68;0.0;4.2;274.44;23000.0
2018-01-06T23:00:00+0100;-9.44;0.0;4.32;274.86;23000.0
2018-01-07T00:00:00+0100;-9.93;0.0;4.24;275.45;21000.0
2018-01-07T01:00:00+0100;-10.39;0.0;3.82;274.91;24000.0
2018-01-07T02:00:00+0100;-10.7;0.0;3.69;272.86;23000.0
2018-01-07T03:00:00+0100;-10.9;0.0;3.56;278.18;23000.0
2018-01-07T04:00:00+0100;-11.28;0.0;3.7;275.82;24000.0
2018-01-07T05:00:00+0100;-11.67;0.0;3.89;275.98;23000.0
2018-01-07T06:00:00+0100;-11.71;0.0;3.12;264.4;25000.0
2018-01-07T07:00:00+0100;-12.07;-0.0;2.68;255.6;24000.0
2018-01-07T08:00:00+0100;-12.17;0.0;3.52;263.9;23000.0
2018-01-07T09:00:00+0100;-12.39;7.16;1.9;257.16;24000.0
2018-01-07T10:00:00+0100;-12.15;40.9;1.06;165.82;23000.0
2018-01-07T11:00:00+0100;-11.68;60.11;0.76;187.31;24000.0
2018-01-07T12:00:00+0100;-10.41;60.91;1.09;202.25;23000.0
2018-01-07T13:00:00+0100;-9.79;52.85;0.74;207.96;23000.0
2018-01-07T14:00:00+0100;-8.15;29.32;0.96;272.82;22000.0
2018-01-07T15:00:00+0100;-7.12;2.99;2.85;271.88;23000.0
2018-01-07T16:00:00+0100;-6.59;0.0;2.53;282.33;22000.0
2018-01-07T17:00:00+0100;-5.22;0.0;3.58;279.38;23000.0
2018-01-07T18:00:00+0100;-3.7;0.0;4.05;274.08;22000.0
2018-01-07T19:00:00+0100;-2.98;0.0;3.79;268.52;22000.0
2018-01-07T20:00:00+0100;-1.29;0.0;3.37;266.1;22000.0
2018-01-07T21:00:00+0100;-1.51;0.0;3.28;266.18;21000.0
2018-01-07T22:00:00+0100;-1.38;0.0;3.03;268.96;22000.0
2018-01-07T23:00:00+0100;-0.54;0.0;2.49;278.66;42000.0
2018-01-08T00:00:00+0100;-1.23;0.0;3.92;277.01;22000.0
2018-01-08T01:00:00+0100;-2.06;0.0;4.57;281.13;21000.0
2018-01-08T02:00:00+0100;-2.83;0.0;4.48;278.71;22000.0
2018-01-08T03:00:00+0100;-3.33;0.0;3.91;278.34;20000.0
2018-01-08T04:00:00+0100;-3.73;0.0;3.56;278.44;38000.0
2018-01-08T05:00:00+0100;-4.18;0.0;2.11;278.32;35000.0
2018-01-08T06:00:00+0100;-4.08;0.0;1.4;272.36;42000.0
2018-01-08T07:00:00+0100;-3.43;-0.0;2.15;271.22;53000.0
2018-01-08T08:00:00+0100;-2.88;0.0;1.85;271.14;56000.0
2018-01-08T09:00:00+0100;-3.01;8.36;2.93;205.98;55000.0
2018-01-08T10:00:00+0100;-2.73;54.5;3.13;250.62;52000.0
2018-01-08T11:00:00+0100;-1.9;93.9;2.91;255.43;48000.0
2018-01-08T12:00:00+0100;-1.25;110.93;1.67;213.62;55000.0
2018-01-08T13:00:00+0100;-1.59;94.47;0.61;199.81;56000.0
2018-01-08T14:00:00+0100;-2.05;51.13;1.84;257.2;52000.0
2018-01-08T15:00:00+0100;-2.46;5.68;2.02;232.36;53000.0
2018-01-08T16:00:00+0100;-3.31;0.0;2.74;269.55;51000.0
2018-01-08T17:00:00+0100;-4.19;0.0;3.39;272.13;16000.0
2018-01-08T18:00:00+0100;-5.0;0.0;2.51;268.1;16000.0
2018-01-08T19:00:00+0100;-5.35;0.0;2.31;264.13;16000.0
2018-01-08T20:00:00+0100;-5.58;0.0;2.82;260.59;16000.0
2018-01-08T21:00:00+0100;-5.53;0.0;3.03;247.91;17000.0
2018-01-08T22:00:00+0100;-6.36;0.0;2.67;250.31;24000.0
2018-01-08T23:00:00+0100;-6.81;0.0;2.51;240.78;24000.0
2018-01-09T00:00:00+0100;-7.47;0.0;1.86;229.71;22000.0
2018-01-09T01:00:00+0100;-7.95;0.0;1.41;226.64;23000.0
2018-01-09T02:00:00+0100;-8.65;0.0;1.04;237.36;23000.0
2018-01-09T03:00:00+0100;-8.16;0.0;0.79;232.41;23000.0
2018-01-09T04:00:00+0100;-8.57;0.0;1.46;229.24;38000.0
2018-01-09T05:00:00+0100;-9.25;0.0;1.7;233.33;39000.0
2018-01-09T06:00:00+0100;-9.64;0.0;1.45;224.06;48000.0
2018-01-09T07:00:00+0100;-9.7;-0.0;0.65;188.32;60000.0
2018-01-09T08:00:00+0100;-9.66;0.0;0.68;167.21;55000.0
2018-01-09T09:00:00+0100;-9.9;10.28;0.73;188.75;52000.0
2018-01-09T10:00:00+0100;-10.16;61.06;2.35;241.38;49000.0
2018-01-09T11:00:00+0100;-10.5;102.68;1.74;218.94;47000.0
2018-01-09T12:00:00+0100;-9.5;116.69;1.21;126.84;61000.0
2018-01-09T13:00:00+0100;-9.29;98.68;0.96;176.5;63000.0
2018-01-09T14:00:00+0100;-9.88;54.29;0.73;178.43;59000.0
2018-01-09T15:00:00+0100;-10.7;6.65;0.59;125.37;60000.0
2018-01-09T16:00:00+0100;-10.11;-0.01;1.39;262.64;63000.0
2018-01-09T17:00:00+0100;-10.27;0.0;1.4;265.98;33000.0
2018-01-09T18:00:00+0100;-10.29;0.0;1.0;279.46;29000.0
2018-01-09T19:00:00+0100;-10.44;0.0;1.27;276.57;27000.0
2018-01-09T20:00:00+0100;-10.38;0.0;2.06;274.12;27000.0
2018-01-09T21:00:00+0100;-10.64;0.0;1.96;268.35;28000.0
2018-01-09T22:00:00+0100;-10.93;0.0;2.24;272.7;26000.0
2018-01-09T23:00:00+0100;-11.18;0.0;1.64;281.1;27000.0
2018-01-10T00:00:00+0100;-11.62;0.0;1.56;284.56;28000.0
2018-01-10T01:00:00+0100;-11.98;0.0;0.95;16.3;27000.0
2018-01-10T02:00:00+0100;-11.76;0.0;1.04;349.35;28000.0
2018-01-10T03:00:00+0100;-12.19;0.0;0.99;25.98;29000.0
2018-01-10T04:00:00+0100;-12.14;0.0;1.37;33.17;45000.0
2018-01-10T05:00:00+0100;-12.16;0.0;1.54;32.63;45000.0
2018-01-10T06:00:00+0100;-12.17;0.0;1.33;32.89;55000.0
2018-01-10T07:00:00+0100;-11.66;-0.0;1.51;349.28;61000.0
2018-01-10T08:00:00+0100;-11.75;0.0;1.37;19.8;69000.0
2018-01-10T09:00:00+0100;-11.98;3.64;1.49;31.63;72000.0
2018-01-10T10:00:00+0100;-12.05;17.78;2.23;37.92;60000.0
2018-01-10T11:00:00+0100;-11.31;15.8;2.31;41.12;60000.0
2018-01-10T12:00:00+0100;-10.03;26.04;2.43;41.44;69000.0
2018-01-10T13:00:00+0100;-9.11;16.8;2.35;38.68;69000.0
2018-01-10T14:00:00+0100;-8.02;16.64;2.39;42.95;66000.0
2018-01-10T15:00:00+0100;-7.22;1.13;2.24;42.1;66000.0
2018-01-10T16:00:00+0100;-6.66;0.0;3.08;39.3;59000.0
2018-01-10T17:00:00+0100;-6.2;0.0;2.66;43.05;32000.0
2018-01-10T18:00:00+0100;-5.92;0.0;2.46;40.54;26000.0
2018-01-10T19:00:00+0100;-5.57;0.0;2.74;35.69;29000.0
2018-01-10T20:00:00+0100;-5.18;0.0;2.79;28.46;24000.0
2018-01-10T21:00:00+0100;-4.82;0.0;2.65;27.44;27000.0
2018-01-10T22:00:00+0100;-4.25;0.0;2.51;29.06;25000.0
2018-01-10T23:00:00+0100;-3.93;0.0;2.13;29.18;26000.0
2018-01-11T00:00:00+0100;-3.57;0.0;2.01;24.58;24000.0
2018-01-11T01:00:00+0100;-3.45;0.0;1.43;347.57;26000.0
2018-01-11T02:00:00+0100;-3.35;0.0;1.57;344.52;23000.0
2018-01-11T03:00:00+0100;-3.2;0.0;1.27;343.49;26000.0
2018-01-11T04:00:00+0100;-3.05;0.0;2.06;19.83;39000.0
2018-01-11T05:00:00+0100;-2.95;0.0;1.98;19.94;37000.0
2018-01-11T06:00:00+0100;-2.95;0.0;1.89;22.42;46000.0
2018-01-11T07:00:00+0100;-2.89;-0.0;1.79;26.9;53000.0
2018-01-11T08:00:00+0100;-2.78;0.0;1.65;22.06;53000.0
2018-01-11T09:00:00+0100;-2.72;1.08;1.67;25.2;52000.0
2018-01-11T10:00:00+0100;-2.48;5.19;1.71;22.66;46000.0
2018-01-11T11:00:00+0100;-2.16;9.51;1.61;15.17;47000.0
2018-01-11T12:00:00+0100;-1.82;12.52;1.69;22.59;57000.0
2018-01-11T13:00:00+0100;-1.66;10.03;1.75;21.42;52000.0
2018-01-11T14:00:00+0100;-1.5;6.61;1.71;30.33;54000.0
2018-01-11T15:00:00+0100;-1.43;1.45;1.48;27.79;51000.0
2018-01-11T16:00:00+0100;-1.49;-0.01;1.34;37.24;50000.0
2018-01-11T17:00:00+0100;-1.56;0.0;1.27;34.44;24000.0
2018-01-11T18:00:00+0100;-1.53;0.0;1.38;49.31;20000.0
2018-01-11T19:00:00+0100;-1.54;0.0;1.15;38.77;20000.0
2018-01-11T20:00:00+0100;-1.49;0.0;1.12;41.85;20000.0
2018-01-11T21:00:00+0100;-1.46;0.0;1.09;50.46;20000.0
2018-01-11T22:00:00+0100;-1.54;0.0;1.46;54.02;21000.0
2018-01-11T23:00:00+0100;-1.57;0.0;1.51;52.55;20000.0
2018-01-12T00:00:00+0100;-2.11;0.0;1.63;47.82;20000.0
2018-01-12T01:00:00+0100;-2.66;0.0;1.7;49.31;20000.0
2018-01-12T02:00:00+0100;-3.02;0.0;1.59;39.96;21000.0
2018-01-12T03:00:00+0100;-3.37;0.0;1.56;35.8;20000.0
2018-01-12T04:00:00+0100;-3.75;0.0;1.05;33.64;36000.0
2018-01-12T05:00:00+0100;-3.75;0.0;1.03;39.97;34000.0
2018-01-12T06:00:00+0100;-3.63;-0.0;1.25;38.73;43000.0
2018-01-12T07:00:00+0100;-3.44;0.0;1.3;46.05;52000.0
2018-01-12T08:00:00+0100;-3.22;0.0;1.16;33.07;53000.0
2018-01-12T09:00:00+0100;-3.07;11.34;1.26;17.03;54000.0
2018-01-12T10:00:00+0100;-2.43;56.69;0.77;15.4;51000.0
2018-01-12T11:00:00+0100;-2.16;95.06;0.78;358.98;47000.0
2018-01-12T12:00:00+0100;-2.05;121.0;0.82;353.97;55000.0
2018-01-12T13:00:00+0100;-2.15;105.6;1.02;328.96;53000.0
2018-01-12T14:00:00+0100;-2.29;59.41;1.28;321.47;55000.0
2018-01-12T15:00:00+0100;-2.43;4.09;1.65;288.93;55000.0
2018-01-12T16:00:00+0100;-2.48;0.0;1.72;275.52;51000.0
2018-01-12T17:00:00+0100;-2.6;-0.02;1.43;268.05;24000.0
2018-01-12T18:00:00+0100;-2.62;0.0;1.43;286.22;19000.0
2018-01-12T19:00:00+0100;-2.66;0.0;1.35;282.42;19000.0
2018-01-12T20:00:00+0100;-2.75;0.0;1.62;281.99;20000.0
2018-01-12T21:00:00+0100;-2.74;0.0;1.53;280.99;19000.0
2018-01-12T22:00:00+0100;-2.7;0.0;1.12;282.65;18000.0
2018-01-12T23:00:00+0100;-2.69;0.0;0.62;311.26;20000.0
2018-01-13T00:00:00+0100;-2.62;0.0;0.81;330.71;18000.0
2018-01-13T01:00:00+0100;-2.7;0.0;0.82;350.42;19000.0
2018-01-13T02:00:00+0100;-2.71;0.0;0.77;17.8;20000.0
2018-01-13T03:00:00+0100;-2.75;0.0;0.87;24.75;20000.0
2018-01-13T04:00:00+0100;-2.69;0.0;1.15;25.89;18000.0
2018-01-13T05:00:00+0100;-2.67;0.0;1.36;37.6;20000.0
2018-01-13T06:00:00+0100;-2.59;-0.0;1.33;34.96;19000.0
2018-01-13T07:00:00+0100;-2.6;0.0;1.5;40.77;19000.0
2018-01-13T08:00:00+0100;-2.62;0.0;1.43;58.21;19000.0
2018-01-13T09:00:00+0100;-2.66;1.39;1.45;73.39;20000.0
2018-01-13T10:00:00+0100;-2.47;6.9;1.56;56.07;19000.0
2018-01-13T11:00:00+0100;-2.31;13.58;1.52;54.34;18000.0
2018-01-13T12:00:00+0100;-2.18;24.34;1.01;83.48;18000.0
2018-01-13T13:00:00+0100;-2.01;22.88;0.92;84.13;20000.0
2018-01-13T14:00:00+0100;-1.83;10.52;0.96;82.65;19000.0
2018-01-13T15:00:00+0100;-1.77;1.16;1.08;94.06;18000.0
2018-01-13T16:00:00+0100;-1.74;0.0;1.27;76.37;19000.0
2018-01-13T17:00:00+0100;-1.78;0.0;0.97;88.42;19000.0
2018-01-13T18:00:00+0100;-1.82;0.0;0.94;76.01;19000.0
2018-01-13T19:00:00+0100;-1.96;0.0;0.89;76.4;19000.0
2018-01-13T20:00:00+0100;-2.06;0.0;0.69;108.79;19000.0
2018-01-13T21:00:00+0100;-2.13;0.0;0.49;164.34;19000.0
2018-01-13T22:00:00+0100;-2.09;0.0;0.63;178.85;20000.0
2018-01-13T23:00:00+0100;-2.15;0.0;0.91;227.89;20000.0
2018-01-14T00:00:00+0100;-2.27;0.0;0.58;228.02;20000.0
2018-01-14T01:00:00+0100;-2.13;0.0;0.42;181.38;20000.0
2018-01-14T02:00:00+0100;-2.05;0.0;0.56;172.81;19000.0
2018-01-14T03:00:00+0100;-2.11;0.0;0.77;215.05;20000.0
2018-01-14T04:00:00+0100;-2.26;0.0;0.6;204.18;19000.0
2018-01-14T05:00:00+0100;-2.58;0.0;0.8;203.02;19000.0
2018-01-14T06:00:00+0100;-2.66;-0.0;0.95;200.42;19000.0
2018-01-14T07:00:00+0100;-2.93;0.0;0.87;184.14;21000.0
2018-01-14T08:00:00+0100;-2.64;0.0;0.82;177.9;19000.0
2018-01-14T09:00:00+0100;-2.67;2.82;0.63;176.71;20000.0
2018-01-14T10:00:00+0100;-2.59;28.86;1.15;177.06;19000.0
2018-01-14T11:00:00+0100;-2.44;68.98;1.73;165.69;20000.0
2018-01-14T12:00:00+0100;-2.19;110.68;2.28;156.39;17000.0
2018-01-14T13:00:00+0100;-2.21;32.53;1.99;156.59;20000.0
2018-01-14T14:00:00+0100;-2.11;9.21;1.93;146.6;18000.0
2018-01-14T15:00:00+0100;-2.29;1.27;1.67;146.74;20000.0
2018-01-14T16:00:00+0100;-2.38;0.0;1.97;143.91;19000.0
2018-01-14T17:00:00+0100;-2.45;0.0;2.62;146.5;20000.0
2018-01-14T18:00:00+0100;-2.42;0.0;3.25;154.62;22000.0
2018-01-14T19:00:00+0100;-1.94;0.0;3.33;174.85;20000.0
2018-01-14T20:00:00+0100;-1.29;0.0;1.97;186.75;22000.0
2018-01-14T21:00:00+0100;-1.16;0.0;0.93;188.43;20000.0
2018-01-14T22:00:00+0100;-0.83;0.0;0.56;177.13;19000.0
2018-01-14T23:00:00+0100;-1.12;0.0;0.85;188.07;20000.0
2018-01-15T00:00:00+0100;-0.92;0.0;0.86;166.05;18000.0
2018-01-15T01:00:00+0100;-0.65;0.0;2.13;174.84;19000.0
2018-01-15T02:00:00+0100;-0.11;0.0;3.14;180.87;19000.0
2018-01-15T03:00:00+0100;-0.05;0.0;4.06;178.17;19000.0
2018-01-15T04:00:00+0100;-0.37;0.0;4.59;184.01;32000.0
2018-01-15T05:00:00+0100;-0.37;0.0;5.55;177.99;30000.0
2018-01-15T06:00:00+0100;-0.45;-0.0;4.33;163.5;39000.0
2018-01-15T07:00:00+0100;-0.47;0.0;5.3;174.09;47000.0
2018-01-15T08:00:00+0100;-0.88;0.0;3.54;164.16;50000.0
2018-01-15T09:00:00+0100;-1.18;1.02;7.57;163.48;50000.0
2018-01-15T10:00:00+0100;-1.28;3.74;6.92;163.13;44000.0
2018-01-15T11:00:00+0100;-1.16;4.43;6.96;162.36;43000.0
2018-01-15T12:00:00+0100;-1.02;4.92;7.17;162.15;47000.0
2018-01-15T13:00:00+0100;-0.78;4.48;7.81;163.41;49000.0
2018-01-15T14:00:00+0100;-0.15;2.92;7.98;158.18;50000.0
2018-01-15T15:00:00+0100;-0.39;0.6;7.79;152.94;50000.0
2018-01-15T16:00:00+0100;-0.51;0.01;7.61;149.77;47000.0
2018-01-15T17:00:00+0100;-0.73;0.0;7.49;147.84;20000.0
2018-01-15T18:00:00+0100;-0.92;0.0;6.51;143.68;21000.0
