Header_line;16
location;Oslo Norway
year_of_construction;1861
floor_area;10724
number_of_users;530
building_category;Sch
dhw_heat_source;DH
sh_heat_source;DH
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8124

;Heat use;Heat import;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;Wh;C;W/m2;m/s;deg;%
;Heat Total = HtSpace + HtDHW;Imported District Heating;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;HtTot;HtDH;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2017-01-04T04:00:00+0100;250000.0;250000.0;46000.0;-0.6093505859374773;1.6730016292074465e-14;5.144408;16.561485;0.7559406
2017-01-04T05:00:00+0100;270000.0;270000.0;48000.0;-0.6901611328124773;1.6745740596648933e-14;6.8662934;13.489959;0.7207387
2017-01-04T06:00:00+0100;240000.0;240000.0;59000.0;-0.7751831054687273;1.6753697194992082e-14;7.0741277;14.056935;0.7182974
2017-01-04T07:00:00+0100;510000.0;510000.0;94000.0;-0.9125122070312272;-1.0038001294374353e-13;6.759431;11.183883;0.72563714
2017-01-04T08:00:00+0100;530000.0;530000.0;118000.0;-0.7716125488281023;0.0;5.883355;12.325861;0.7140704
2017-01-04T09:00:00+0100;510000.0;510000.0;136000.0;-0.4357360839843522;7.4222222222222225;5.8926334;11.577356;0.70811915
2017-01-04T10:00:00+0100;520000.0;520000.0;132000.0;-0.9212707519531024;53.217777777777776;7.015527;11.70097;0.6077627
2017-01-04T11:00:00+0100;560000.0;560000.0;131000.0;-1.1449340820312273;91.66222222222224;6.3558693;5.059744;0.5956927
2017-01-04T12:00:00+0100;530000.0;530000.0;141000.0;-0.9745849609374772;99.37777777777778;5.9200373;5.6274734;0.6135134
2017-01-04T13:00:00+0100;550000.0;550000.0;137000.0;-1.2649291992187273;44.266666666666666;5.991848;10.222315;0.65793157
2017-01-04T14:00:00+0100;560000.0;560000.0;138000.0;-1.5781005859374773;9.742222222222225;6.350499;17.094248;0.7303198
2017-01-04T15:00:00+0100;560000.0;560000.0;144000.0;-2.1256774902343523;1.413333333333333;7.542693;26.276936;0.76526296
2017-01-04T16:00:00+0100;560000.0;560000.0;126000.0;-2.6405700683593523;0.0;6.6952353;21.864927;0.7397156
2017-01-04T17:00:00+0100;580000.0;580000.0;108000.0;-2.9157470703124773;0.0;6.2246413;22.937603;0.74389684
2017-01-04T18:00:00+0100;580000.0;580000.0;105000.0;-3.3435119628906023;0.0;5.9676013;25.353708;0.75628674
2017-01-04T19:00:00+0100;610000.0;610000.0;103000.0;-3.686041259765602;0.0;5.9955196;26.828217;0.7668774
2017-01-04T20:00:00+0100;610000.0;610000.0;100000.0;-3.810278320312477;0.0;6.0863047;26.161102;0.7701426
2017-01-04T21:00:00+0100;570000.0;570000.0;87000.0;-3.937078857421852;1.7618190856833534e-14;5.715138;23.656023;0.7700359
2017-01-04T22:00:00+0100;210000.0;210000.0;56000.0;-4.316961669921852;1.7630037090703927e-14;5.4142313;25.507854;0.7545355
2017-01-04T23:00:00+0100;220000.0;220000.0;58000.0;-4.943792724609352;1.7645761395278392e-14;4.763276;25.6531;0.74562407
2017-01-05T00:00:00+0100;230000.0;230000.0;58000.0;-5.409979248046852;1.7637928155049092e-14;4.3574886;26.453869;0.7390781
2017-01-05T01:00:00+0100;240000.0;240000.0;56000.0;-5.868231201171852;1.7637928155049092e-14;4.46321;26.64267;0.74470764
2017-01-05T02:00:00+0100;250000.0;250000.0;58000.0;-6.419317626953102;1.7637928155049092e-14;4.6993413;26.799696;0.7436401
2017-01-05T03:00:00+0100;250000.0;250000.0;57000.0;-6.879705810546852;1.768135021112332e-14;4.6818695;28.874249;0.7417776
2017-01-05T04:00:00+0100;340000.0;340000.0;56000.0;-7.266241455078102;1.7677406606421265e-14;3.878617;24.859549;0.7585763
2017-01-05T05:00:00+0100;310000.0;310000.0;57000.0;-7.763189697265602;1.7685235991709508e-14;3.2048717;22.041176;0.7545478
2017-01-05T06:00:00+0100;330000.0;330000.0;66000.0;-8.183355712890602;1.7685297670766433e-14;2.5587175;33.428493;0.7385271
2017-01-05T07:00:00+0100;720000.0;720000.0;97000.0;-8.414251708984352;-1.0608014466839677e-13;1.4708226;47.47773;0.72142154
2017-01-05T08:00:00+0100;740000.0;740000.0;124000.0;-8.923468017578102;0.0;1.0273163;73.678055;0.75041294
2017-01-05T09:00:00+0100;740000.0;740000.0;136000.0;-9.291662597656227;8.12;1.0812223;46.570885;0.77099746
2017-01-05T10:00:00+0100;700000.0;700000.0;133000.0;-9.428594970703102;55.04444444444445;0.9918575;82.56585;0.78161776
2017-01-05T11:00:00+0100;780000.0;780000.0;138000.0;-8.982336425781227;94.29333333333334;0.79986876;81.01107;0.73324865
2017-01-05T12:00:00+0100;700000.0;700000.0;136000.0;-7.957403564453102;105.08444444444444;0.8131979;109.15942;0.6631195
2017-01-05T13:00:00+0100;690000.0;690000.0;128000.0;-6.867895507812477;84.53333333333333;1.042584;121.994965;0.63707286
2017-01-05T14:00:00+0100;670000.0;670000.0;123000.0;-6.322698974609352;41.86666666666667;0.80850077;147.03453;0.6073336
2017-01-05T15:00:00+0100;690000.0;690000.0;136000.0;-5.960272216796852;2.453333333333333;0.741482;194.47746;0.6258881
2017-01-05T16:00:00+0100;680000.0;680000.0;119000.0;-6.352972412109352;0.0;0.57390594;152.97029;0.70138806
2017-01-05T17:00:00+0100;690000.0;690000.0;104000.0;-7.012152099609352;0.0;1.3481853;153.12683;0.7353237
2017-01-05T18:00:00+0100;520000.0;520000.0;103000.0;-7.470190429687477;0.0;1.4323138;149.98123;0.7646057
2017-01-05T19:00:00+0100;880000.0;880000.0;97000.0;-7.814764404296852;0.0;1.2880399;146.66487;0.8046755
2017-01-05T20:00:00+0100;710000.0;710000.0;97000.0;-8.047430419921852;0.0;1.2005526;147.59283;0.84222806
2017-01-05T21:00:00+0100;640000.0;640000.0;87000.0;-8.248327636718727;1.7815563838989116e-14;1.2696171;155.00192;0.8662917
2017-01-05T22:00:00+0100;250000.0;250000.0;61000.0;-8.358129882812477;1.783530499214573e-14;1.0294456;133.36534;0.88757867
2017-01-05T23:00:00+0100;260000.0;260000.0;58000.0;-8.129278564453102;1.7819449619575304e-14;0.933858;140.30309;0.8689019
2017-01-06T00:00:00+0100;270000.0;270000.0;61000.0;-8.309362792968727;1.7827406217918453e-14;1.0642914;150.68433;0.8662928
2017-01-06T01:00:00+0100;270000.0;270000.0;57000.0;-8.741857910156227;1.7827406217918453e-14;0.991663;147.2586;0.8759364
2017-01-06T02:00:00+0100;270000.0;270000.0;57000.0;-9.082250976562475;1.7827406217918453e-14;1.0808119;146.05353;0.86868864
2017-01-06T03:00:00+0100;270000.0;270000.0;56000.0;-9.260412597656227;1.7827406217918453e-14;1.0552881;161.40286;0.86742204
2017-01-06T04:00:00+0100;330000.0;330000.0;57000.0;-9.352606201171852;1.7827410072859513e-14;0.9900269;46.63307;0.8916225
2017-01-06T05:00:00+0100;320000.0;320000.0;58000.0;-9.353033447265602;1.7827344538861532e-14;0.88470185;68.03912;0.88623637
2017-01-06T06:00:00+0100;330000.0;330000.0;69000.0;-9.592199707031227;1.7827406217918453e-14;0.7864872;83.60437;0.88402414
2017-01-06T07:00:00+0100;690000.0;690000.0;105000.0;-9.263128662109352;-1.0696437562845378e-13;1.0222628;158.23038;0.8735564
2017-01-06T08:00:00+0100;730000.0;730000.0;127000.0;-8.474707031249977;0.0;1.4743371;173.4001;0.86798674
2017-01-06T09:00:00+0100;710000.0;710000.0;135000.0;-8.358282470703102;5.653333333333333;1.561264;192.97803;0.9155478
2017-01-06T10:00:00+0100;630000.0;630000.0;130000.0;-7.857183837890602;37.964444444444446;1.0069528;327.22525;0.8437721
2017-01-06T11:00:00+0100;720000.0;720000.0;138000.0;-6.542822265624977;47.528888888888886;1.153415;317.18298;0.8278266
2017-01-06T12:00:00+0100;640000.0;640000.0;147000.0;-5.294073486328102;51.36;1.5140474;283.854;0.84314597
2017-01-06T13:00:00+0100;640000.0;640000.0;136000.0;-4.440283203124977;40.17777777777778;2.9926655;220.52266;0.8844048
2017-01-06T14:00:00+0100;580000.0;580000.0;135000.0;-3.5116638183593523;15.11111111111111;6.3496447;205.84648;0.8141992
2017-01-06T15:00:00+0100;560000.0;560000.0;136000.0;-1.9001220703124773;1.4044444444444444;6.445448;205.53815;0.8454497
2017-01-06T16:00:00+0100;560000.0;560000.0;115000.0;-1.3298095703124773;0.0088888888888888;6.1746716;207.16325;0.87599796
2017-01-06T17:00:00+0100;420000.0;420000.0;76000.0;-0.9870971679687272;0.0;5.434997;203.9662;0.9080261
2017-01-06T18:00:00+0100;290000.0;290000.0;68000.0;-0.4766906738281022;0.0;4.7867403;206.24155;0.9449518
